machineid;timestamp;mode
G552-2387;2020-06-24 01:22:17.162+00;JOG - Manual
G552-2387;2020-06-24 01:22:21.443+00;Automatic
G552-2387;2020-06-24 01:27:57.959+00;JOG - Manual
G552-2387;2020-06-24 01:29:00.943+00;Automatic
G552-2387;2020-06-24 01:33:13.006+00;JOG - Manual
G552-2387;2020-06-24 01:33:44.443+00;Automatic
G552-2387;2020-06-24 03:42:02.459+00;JOG - Manual
G552-2387;2020-06-24 03:44:59.537+00;Automatic
G552-2387;2020-06-24 03:50:18.896+00;JOG - Manual
G552-2387;2020-06-24 08:01:35.498+00;
G552-2387;2020-06-24 08:03:08.861+00;JOG - Manual
G552-2387;2020-06-24 08:42:54.799+00;MDA/MDI
G552-2387;2020-06-24 08:43:14.924+00;JOG - Manual
G552-2387;2020-06-24 08:44:02.658+00;Automatic
G552-2387;2020-06-24 09:02:49.361+00;JOG - Manual
G552-2387;2020-06-24 09:06:29.877+00;Automatic
G552-2387;2020-06-24 09:21:29.377+00;JOG - Manual
G552-2387;2020-06-24 09:21:48.518+00;Automatic
G552-2387;2020-06-24 10:53:18.049+00;JOG - Manual
G552-2387;2020-06-24 10:53:41.814+00;Automatic
G552-2387;2020-06-24 12:22:39.393+00;JOG - Manual
G552-2387;2020-06-24 12:23:04.221+00;Automatic
G552-2387;2020-06-24 13:44:57.064+00;JOG - Manual
G552-2387;2020-06-24 13:46:01.736+00;MDA/MDI
G552-2387;2020-06-24 13:46:21.314+00;JOG - Manual
G552-2387;2020-06-24 13:49:05.674+00;Automatic
G552-2387;2020-06-24 13:50:34.674+00;JOG - Manual
G552-2387;2020-06-24 14:15:45.174+00;Automatic
G552-2387;2020-06-24 15:03:09.377+00;JOG - Manual
G552-2387;2020-06-24 15:03:39.533+00;Automatic
G552-2387;2020-06-24 15:48:25.361+00;JOG - Manual
G552-2387;2020-06-24 15:48:58.533+00;Automatic
G552-2387;2020-06-24 16:32:01.346+00;JOG - Manual
G552-2387;2020-06-24 16:32:28.549+00;Automatic
G552-2387;2020-06-24 17:10:48.471+00;JOG - Manual
G552-2387;2020-06-24 17:11:08.753+00;Automatic
G552-2387;2020-06-24 17:17:01.862+00;JOG - Manual
G552-2387;2020-06-24 17:19:31.096+00;MDA/MDI
G552-2387;2020-06-24 17:20:06.393+00;JOG - Manual
G552-2387;2020-06-24 17:23:25.518+00;Automatic
G552-2387;2020-06-24 17:30:50.237+00;JOG - Manual
G552-2387;2020-06-24 17:31:00.768+00;Automatic
G552-2387;2020-06-24 17:51:17.112+00;JOG - Manual
G552-2387;2020-06-24 17:51:44.252+00;Automatic
G552-2387;2020-06-24 18:16:17.705+00;JOG - Manual
G552-2387;2020-06-24 18:16:27.081+00;Automatic
G552-2387;2020-06-24 19:38:59.737+00;JOG - Manual
G552-2387;2020-06-24 19:39:29.612+00;Automatic
G552-2387;2020-06-24 20:07:45.424+00;JOG - Manual
G552-2387;2020-06-24 20:08:13.471+00;Automatic
G552-2387;2020-06-24 20:32:15.705+00;JOG - Manual
G552-2387;2020-06-24 20:32:54.19+00;Automatic
G552-2387;2020-06-24 20:34:38.815+00;JOG - Manual
G552-2387;2020-06-24 20:37:54.565+00;Automatic
G552-2387;2020-06-24 20:42:12.487+00;JOG - Manual
G552-2387;2020-06-24 20:42:35.346+00;Automatic
G552-2387;2020-06-24 21:06:05.549+00;JOG - Manual
G552-2387;2020-06-24 21:06:43.159+00;Automatic
G552-2387;2020-06-24 21:11:29.08+00;JOG - Manual
G552-2387;2020-06-24 21:11:47.346+00;Automatic
G552-2387;2020-06-24 21:12:50.58+00;JOG - Manual
G552-2387;2020-06-24 21:14:48.58+00;Automatic
G552-2387;2020-06-24 21:24:15.455+00;JOG - Manual
G552-2387;2020-06-24 21:24:31.362+00;Automatic
G552-2387;2020-06-24 21:25:40.096+00;JOG - Manual
G552-2387;2020-06-24 21:26:13.393+00;Automatic
G552-2387;2020-06-24 21:27:15.002+00;JOG - Manual
G552-2387;2020-06-24 21:27:23.549+00;Automatic
G552-2387;2020-06-24 23:46:54.089+00;JOG - Manual
G552-2387;2020-06-24 23:48:18.292+00;Automatic
G552-2387;2020-06-25 01:34:02.607+00;JOG - Manual
G552-2387;2020-06-25 01:34:42.701+00;Automatic
G552-2387;2020-06-25 03:20:45.389+00;JOG - Manual
G552-2387;2020-06-25 03:27:52.779+00;Automatic
G552-2387;2020-06-25 03:45:07.248+00;JOG - Manual
G552-2387;2020-06-25 08:01:45.722+00;
G552-2387;2020-06-25 08:26:16.844+00;JOG - Manual
G552-2387;2020-06-25 08:47:05.781+00;MDA/MDI
G552-2387;2020-06-25 08:47:09.5+00;JOG - Manual
G552-2387;2020-06-25 08:47:25.766+00;Automatic
G552-2387;2020-06-25 09:07:18.547+00;JOG - Manual
G552-2387;2020-06-25 09:08:22.985+00;Automatic
G552-2387;2020-06-25 09:19:24.094+00;JOG - Manual
G552-2387;2020-06-25 09:21:04.094+00;Automatic
G552-2387;2020-06-25 11:06:27.563+00;JOG - Manual
G552-2387;2020-06-25 11:06:52.703+00;Automatic
G552-2387;2020-06-25 12:43:30.141+00;JOG - Manual
G552-2387;2020-06-25 12:43:40.86+00;Automatic
G552-2387;2020-06-25 13:39:11.828+00;JOG - Manual
G552-2387;2020-06-25 13:40:44.313+00;Automatic
G552-2387;2020-06-25 14:22:21.641+00;JOG - Manual
G552-2387;2020-06-25 14:22:31.156+00;Automatic
G552-2387;2020-06-25 16:46:11.923+00;JOG - Manual
G552-2387;2020-06-25 16:48:07.969+00;Automatic
G552-2387;2020-06-25 17:47:36.219+00;JOG - Manual
G552-2387;2020-06-25 17:48:34.61+00;Automatic
G552-2387;2020-06-25 17:55:38.532+00;JOG - Manual
G552-2387;2020-06-25 18:06:03.766+00;MDA/MDI
G552-2387;2020-06-25 18:06:53.391+00;JOG - Manual
G552-2387;2020-06-25 18:11:15.954+00;Automatic
G552-2387;2020-06-25 18:13:22.938+00;JOG - Manual
G552-2387;2020-06-25 18:15:32.391+00;MDA/MDI
G552-2387;2020-06-25 18:16:23.954+00;JOG - Manual
G552-2387;2020-06-25 18:18:36.891+00;Automatic
G552-2387;2020-06-25 20:05:56.894+00;JOG - Manual
G552-2387;2020-06-25 20:07:10.082+00;Automatic
G552-2387;2020-06-25 21:57:48.863+00;JOG - Manual
G552-2387;2020-06-25 21:58:50.722+00;Automatic
G552-2387;2020-06-26 00:10:15.019+00;JOG - Manual
G552-2387;2020-06-26 00:10:45.222+00;Automatic
G552-2387;2020-06-26 00:58:21.619+00;JOG - Manual
G552-2387;2020-06-26 01:13:03.916+00;Automatic
G552-2387;2020-06-26 03:41:08.354+00;JOG - Manual
G552-2387;2020-06-26 03:42:02.619+00;Automatic
G552-2387;2020-06-26 03:42:45.682+00;JOG - Manual
G552-2387;2020-06-26 08:01:50.744+00;
G552-2387;2020-06-26 08:04:11.137+00;JOG - Manual
G552-2387;2020-06-26 08:52:35.466+00;MDA/MDI
G552-2387;2020-06-26 08:53:50.45+00;JOG - Manual
G552-2387;2020-06-26 08:54:11.325+00;Automatic
G552-2387;2020-06-26 09:14:30.372+00;JOG - Manual
G552-2387;2020-06-26 09:21:21.06+00;Automatic
G552-2387;2020-06-26 10:02:05.294+00;JOG - Manual
G552-2387;2020-06-26 10:02:26.247+00;Automatic
G552-2387;2020-06-26 10:44:28.669+00;JOG - Manual
G552-2387;2020-06-26 10:44:42.763+00;Automatic
G552-2387;2020-06-26 11:27:57.544+00;JOG - Manual
G552-2387;2020-06-26 11:28:19.013+00;Automatic
G552-2387;2020-06-26 11:32:34.841+00;JOG - Manual
G552-2387;2020-06-26 11:33:30.029+00;Automatic
G552-2387;2020-06-26 11:33:58.513+00;JOG - Manual
G552-2387;2020-06-26 11:40:31.779+00;Automatic
G552-2387;2020-06-26 12:21:52.908+00;JOG - Manual
G552-2387;2020-06-26 12:22:19.705+00;Automatic
G552-2387;2020-06-26 13:13:58.987+00;JOG - Manual
G552-2387;2020-06-26 13:14:58.018+00;Automatic
G552-2387;2020-06-26 13:15:43.94+00;JOG - Manual
G552-2387;2020-06-26 13:26:35.612+00;Automatic
G552-2387;2020-06-26 17:29:45.768+00;JOG - Manual
G552-2387;2020-06-26 17:30:33.502+00;Automatic
G552-2387;2020-06-26 19:18:24.705+00;JOG - Manual
G552-2387;2020-06-26 19:18:32.721+00;Automatic
G552-2387;2020-06-26 20:27:17.518+00;JOG - Manual
G552-2387;2020-06-26 20:28:11.565+00;Automatic
G552-2387;2020-06-26 21:23:24.58+00;JOG - Manual
G552-2387;2020-06-26 21:24:04.033+00;Automatic
G552-2387;2020-06-26 21:34:20.127+00;JOG - Manual
G552-2387;2020-06-26 21:36:27.987+00;Automatic
G552-2387;2020-06-26 21:47:00.362+00;JOG - Manual
G552-2387;2020-06-26 21:47:37.799+00;Automatic
G552-2387;2020-06-26 22:23:29.346+00;JOG - Manual
G552-2387;2020-06-26 23:31:18.268+00;Automatic
G552-2387;2020-06-27 00:51:53.112+00;JOG - Manual
G552-2387;2020-06-27 00:53:29.83+00;Automatic
G552-2387;2020-06-27 02:31:01.096+00;JOG - Manual
G552-2387;2020-06-27 02:31:10.565+00;Automatic
G552-2387;2020-06-27 02:33:32.205+00;JOG - Manual
G552-2387;2020-06-27 02:33:42.471+00;Automatic
G552-2387;2020-06-27 03:27:44.712+00;JOG - Manual
G552-2387;2020-06-27 03:29:04.946+00;Automatic
G552-2387;2020-06-27 03:34:27.713+00;JOG - Manual
G552-2387;2020-06-30 08:44:55.816+00;Automatic
G552-2387;2020-06-30 09:06:46.666+00;JOG - Manual
G552-2387;2020-06-30 09:22:56.885+00;Automatic
G552-2387;2020-06-30 11:09:45.885+00;JOG - Manual
G552-2387;2020-06-30 11:12:21.12+00;Automatic
G552-2387;2020-06-30 11:13:53.791+00;JOG - Manual
G552-2387;2020-06-30 11:22:49.979+00;Automatic
G552-2387;2020-06-30 12:13:09.182+00;JOG - Manual
G552-2387;2020-06-30 12:41:39.791+00;Automatic
G552-2387;2020-06-30 12:42:35.76+00;JOG - Manual
G552-2387;2020-06-30 13:14:54.823+00;Automatic
G552-2387;2020-06-30 13:56:59.885+00;JOG - Manual
G552-2387;2020-06-30 13:57:37.432+00;Automatic
G552-2387;2020-06-30 14:00:43.573+00;JOG - Manual
G552-2387;2020-06-30 14:00:51.245+00;Automatic
G552-2387;2020-06-30 16:14:29.823+00;JOG - Manual
G552-2387;2020-06-30 16:14:58.995+00;Automatic
G552-2387;2020-06-30 16:33:07.666+00;JOG - Manual
G552-2387;2020-06-30 16:36:44.213+00;Automatic
G552-2387;2020-06-30 17:55:01.26+00;JOG - Manual
G552-2387;2020-06-30 17:55:58.807+00;Automatic
G552-2387;2020-06-30 19:23:39.12+00;JOG - Manual
G552-2387;2020-06-30 19:24:29.245+00;Automatic
G552-2387;2020-06-30 20:29:12.807+00;JOG - Manual
G552-2387;2020-06-30 20:30:06.089+00;Automatic
G552-2387;2020-06-30 20:40:54.932+00;JOG - Manual
G552-2387;2020-06-30 20:47:09.651+00;Automatic
G552-2387;2020-06-30 21:07:16.198+00;JOG - Manual
G552-2387;2020-06-30 21:39:25.011+00;Automatic
G552-2387;2020-06-30 21:40:07.792+00;JOG - Manual
G552-2387;2020-06-30 21:50:22.277+00;Automatic
G552-2387;2020-06-30 22:07:05.417+00;JOG - Manual
G552-2387;2020-06-30 22:18:16.386+00;Automatic
G552-2387;2020-06-30 22:26:26.667+00;JOG - Manual
G552-2387;2020-06-30 22:28:47.605+00;Automatic
G552-2387;2020-06-30 22:48:00.748+00;JOG - Manual
G552-2387;2020-06-30 22:55:33.529+00;Automatic
G552-2387;2020-06-30 22:56:14.076+00;JOG - Manual
G552-2387;2020-06-30 23:01:45.81+00;Automatic
G552-2387;2020-06-30 23:05:52.061+00;JOG - Manual
G552-2387;2020-06-30 23:10:28.311+00;Automatic
G552-2387;2020-07-01 00:53:58.063+00;JOG - Manual
G552-2387;2020-07-01 00:58:45.563+00;Automatic
G552-2387;2020-07-01 01:02:08.11+00;JOG - Manual
G552-2387;2020-07-01 01:02:42.595+00;Automatic
G552-2387;2020-07-01 01:03:58.001+00;JOG - Manual
G552-2387;2020-07-01 01:07:45.813+00;Automatic
G552-2387;2020-07-01 01:10:52.251+00;JOG - Manual
G552-2387;2020-07-01 01:11:19.688+00;Automatic
G552-2387;2020-07-01 01:11:43.688+00;JOG - Manual
G552-2387;2020-07-01 01:19:21.407+00;Automatic
G552-2387;2020-07-01 01:22:38.376+00;JOG - Manual
G552-2387;2020-07-01 01:23:06.501+00;Automatic
G552-2387;2020-07-01 01:23:58.313+00;JOG - Manual
G552-2387;2020-07-01 01:32:36.642+00;Automatic
G552-2387;2020-07-01 01:35:02.11+00;JOG - Manual
G552-2387;2020-07-01 01:36:08.001+00;Automatic
G552-2387;2020-07-01 03:00:04.938+00;JOG - Manual
G552-2387;2020-07-01 03:00:49.142+00;Automatic
G552-2387;2020-07-01 03:27:31.282+00;JOG - Manual
G552-2387;2020-07-01 03:32:41.11+00;Automatic
G552-2387;2020-07-01 03:33:32.235+00;JOG - Manual
G552-2387;2020-07-01 03:37:55.61+00;Automatic
G552-2387;2020-07-01 03:38:17.688+00;JOG - Manual
G552-2387;2020-07-01 08:42:40.441+00;Automatic
G552-2387;2020-07-01 09:07:59.129+00;JOG - Manual
G552-2387;2020-07-01 09:08:03.832+00;MDA/MDI
G552-2387;2020-07-01 09:10:00.644+00;JOG - Manual
G552-2387;2020-07-01 09:12:14.644+00;Automatic
G552-2387;2020-07-01 09:24:38.191+00;JOG - Manual
G552-2387;2020-07-01 09:25:23.816+00;Automatic
G552-2387;2020-07-01 09:45:15.222+00;JOG - Manual
G552-2387;2020-07-01 09:46:55.316+00;Automatic
G552-2387;2020-07-01 11:27:13.863+00;JOG - Manual
G552-2387;2020-07-01 11:27:26.706+00;Automatic
G552-2387;2020-07-01 12:05:40.597+00;JOG - Manual
G552-2387;2020-07-01 12:08:01.378+00;Automatic
G552-2387;2020-07-01 12:35:04.238+00;JOG - Manual
G552-2387;2020-07-01 12:42:02.941+00;MDA/MDI
G552-2387;2020-07-01 12:42:09.628+00;JOG - Manual
G552-2387;2020-07-01 12:48:53.738+00;MDA/MDI
G552-2387;2020-07-01 12:49:41.863+00;JOG - Manual
G552-2387;2020-07-01 12:50:07.91+00;Automatic
G552-2387;2020-07-01 13:17:20.909+00;JOG - Manual
G552-2387;2020-07-01 13:20:05.91+00;Automatic
G552-2387;2020-07-01 14:00:38.66+00;JOG - Manual
G552-2387;2020-07-01 14:18:53.457+00;MDA/MDI
G552-2387;2020-07-01 14:20:04.894+00;Automatic
G552-2387;2020-07-01 14:24:42.91+00;JOG - Manual
G552-2387;2020-07-01 14:29:14.879+00;Automatic
G552-2387;2020-07-01 15:52:39.754+00;JOG - Manual
G552-2387;2020-07-01 15:54:27.676+00;Automatic
G552-2387;2020-07-01 16:17:41.894+00;JOG - Manual
G552-2387;2020-07-01 16:18:00.707+00;MDA/MDI
G552-2387;2020-07-01 16:18:29.426+00;JOG - Manual
G552-2387;2020-07-01 16:19:30.738+00;Automatic
G552-2387;2020-07-01 16:20:55.254+00;JOG - Manual
G552-2387;2020-07-01 16:21:32.707+00;Automatic
G552-2387;2020-07-01 18:04:09.848+00;JOG - Manual
G552-2387;2020-07-01 18:45:24.394+00;Automatic
G552-2387;2020-07-01 19:03:56.598+00;JOG - Manual
G552-2387;2020-07-01 19:05:44.942+00;Automatic
G552-2387;2020-07-01 19:08:43.129+00;JOG - Manual
G552-2387;2020-07-01 19:08:53.082+00;Automatic
G552-2387;2020-07-01 19:10:22.785+00;JOG - Manual
G552-2387;2020-07-01 19:11:12.129+00;Automatic
G552-2387;2020-07-01 19:12:24.894+00;JOG - Manual
G552-2387;2020-07-01 19:12:47.972+00;Automatic
G552-2387;2020-07-01 19:18:39.848+00;JOG - Manual
G552-2387;2020-07-01 19:19:08.082+00;Automatic
G552-2387;2020-07-01 19:27:27.441+00;JOG - Manual
G552-2387;2020-07-01 19:31:38.801+00;Automatic
G552-2387;2020-07-01 19:51:21.754+00;JOG - Manual
G552-2387;2020-07-01 19:54:46.91+00;Automatic
G552-2387;2020-07-01 20:00:20.832+00;JOG - Manual
G552-2387;2020-07-01 20:01:29.613+00;Automatic
G552-2387;2020-07-01 20:34:11.457+00;JOG - Manual
G552-2387;2020-07-01 20:37:03.426+00;Automatic
G552-2387;2020-07-01 21:28:04.332+00;JOG - Manual
G552-2387;2020-07-01 21:32:21.613+00;Automatic
G552-2387;2020-07-01 22:09:41.036+00;JOG - Manual
G552-2387;2020-07-01 22:10:53.894+00;Automatic
G552-2387;2020-07-02 01:16:26.068+00;JOG - Manual
G552-2387;2020-07-02 01:19:50.833+00;Automatic
G552-2387;2020-07-02 01:29:50.99+00;JOG - Manual
G552-2387;2020-07-02 01:44:57.255+00;Automatic
G552-2387;2020-07-02 01:55:58.177+00;JOG - Manual
G552-2387;2020-07-02 01:57:33.661+00;Automatic
G552-2387;2020-07-02 03:44:15.615+00;JOG - Manual
G552-2387;2020-07-02 03:45:20.318+00;Automatic
G552-2387;2020-07-02 03:47:41.161+00;JOG - Manual
G552-2387;2020-07-02 08:02:28.831+00;
G552-2387;2020-07-02 08:03:55.224+00;JOG - Manual
G552-2387;2020-07-02 08:44:27.843+00;MDA/MDI
G552-2387;2020-07-02 08:44:42.343+00;JOG - Manual
G552-2387;2020-07-02 08:47:17.015+00;Automatic
G552-2387;2020-07-02 09:18:15.47+00;JOG - Manual
G552-2387;2020-07-02 09:43:34.189+00;Automatic
G552-2387;2020-07-02 10:19:07.236+00;JOG - Manual
G552-2387;2020-07-02 10:20:49.517+00;Automatic
G552-2387;2020-07-02 11:11:00.954+00;JOG - Manual
G552-2387;2020-07-02 11:11:10.392+00;Automatic
G552-2387;2020-07-02 11:50:19.595+00;JOG - Manual
G552-2387;2020-07-02 11:50:46.361+00;Automatic
G552-2387;2020-07-02 12:35:51.72+00;JOG - Manual
G552-2387;2020-07-02 12:36:29.892+00;Automatic
G552-2387;2020-07-02 13:38:33.826+00;MDA/MDI
G552-2387;2020-07-02 13:39:13.841+00;JOG - Manual
G552-2387;2020-07-02 13:39:43.154+00;Automatic
G552-2387;2020-07-02 13:41:20.435+00;JOG - Manual
G552-2387;2020-07-02 13:41:41.201+00;Automatic
G552-2387;2020-07-02 15:15:24.064+00;JOG - Manual
G552-2387;2020-07-02 15:15:55.267+00;Automatic
G552-2387;2020-07-02 17:40:34.22+00;JOG - Manual
G552-2387;2020-07-02 17:41:18.97+00;Automatic
G552-2387;2020-07-02 17:42:53.47+00;JOG - Manual
G552-2387;2020-07-02 17:43:22.798+00;Automatic
G552-2387;2020-07-02 21:14:23.459+00;JOG - Manual
G552-2387;2020-07-02 21:26:08.334+00;Automatic
G552-2387;2020-07-02 22:48:22.787+00;JOG - Manual
G552-2387;2020-07-02 22:50:06.005+00;Automatic
G552-2387;2020-07-03 03:09:51.615+00;JOG - Manual
G552-2387;2020-07-03 03:33:19.24+00;Automatic
G552-2387;2020-07-03 03:44:25.209+00;JOG - Manual
G552-2387;2020-07-03 08:02:36.115+00;
G552-2387;2020-07-03 08:03:50.021+00;JOG - Manual
G552-2387;2020-07-03 08:45:41.275+00;Automatic
G552-2387;2020-07-03 09:15:07.525+00;JOG - Manual
G552-2387;2020-07-03 09:46:04.682+00;Automatic
G552-2387;2020-07-03 11:20:54.811+00;JOG - Manual
G552-2387;2020-07-03 11:21:50.061+00;Automatic
G552-2387;2020-07-03 11:55:55.565+00;JOG - Manual
G552-2387;2020-07-03 11:56:50.128+00;Automatic
G552-2387;2020-07-03 12:17:34.379+00;JOG - Manual
G552-2387;2020-07-03 12:18:06.379+00;Automatic
G552-2387;2020-07-03 13:58:39.843+00;JOG - Manual
G552-2387;2020-07-03 14:14:11.624+00;Automatic
G552-2387;2020-07-03 14:28:48.219+00;JOG - Manual
G552-2387;2020-07-03 14:30:18.048+00;Automatic
G552-2387;2020-07-03 16:52:52.99+00;JOG - Manual
G552-2387;2020-07-03 16:53:46.225+00;Automatic
G552-2387;2020-07-03 18:25:22.808+00;JOG - Manual
G552-2387;2020-07-03 18:47:04.497+00;Automatic
G552-2387;2020-07-04 01:07:23.121+00;JOG - Manual
G552-2387;2020-07-04 01:07:58.136+00;Automatic
G552-2387;2020-07-04 01:21:26.214+00;JOG - Manual
G552-2387;2020-07-04 01:22:08.464+00;Automatic
G552-2387;2020-07-04 01:41:47.106+00;JOG - Manual
G552-2387;2020-07-04 01:42:19.341+00;Automatic
G552-2387;2020-07-04 03:38:14.115+00;JOG - Manual
G552-2387;2020-07-04 03:39:03.318+00;Automatic
G552-2387;2020-07-04 03:40:44.88+00;JOG - Manual
G552-2387;2020-07-07 08:49:06.584+00;MDA/MDI
G552-2387;2020-07-07 08:49:33.459+00;JOG - Manual
G552-2387;2020-07-07 08:50:12.6+00;Automatic
G552-2387;2020-07-07 09:22:56.756+00;JOG - Manual
G552-2387;2020-07-07 09:36:57.272+00;Automatic
G552-2387;2020-07-07 09:49:31.1+00;JOG - Manual
G552-2387;2020-07-07 10:15:33.944+00;Automatic
G552-2387;2020-07-07 10:16:35.038+00;JOG - Manual
G552-2387;2020-07-07 10:18:05.788+00;Automatic
G552-2387;2020-07-07 10:21:46.131+00;JOG - Manual
G552-2387;2020-07-07 10:23:03.991+00;Automatic
G552-2387;2020-07-07 10:24:09.413+00;JOG - Manual
G552-2387;2020-07-07 10:24:44.225+00;Automatic
G552-2387;2020-07-07 10:27:32.616+00;JOG - Manual
G552-2387;2020-07-07 10:28:25.444+00;Automatic
G552-2387;2020-07-07 10:29:14.522+00;JOG - Manual
G552-2387;2020-07-07 11:23:03.257+00;Automatic
G552-2387;2020-07-07 12:34:50.772+00;JOG - Manual
G552-2387;2020-07-07 15:10:33.788+00;Automatic
G552-2387;2020-07-07 15:10:39.054+00;JOG - Manual
G552-2387;2020-07-07 15:11:08.163+00;Automatic
G552-2387;2020-07-07 15:19:19.726+00;JOG - Manual
G552-2387;2020-07-07 15:19:27.554+00;Automatic
G552-2387;2020-07-07 19:17:21.28+00;JOG - Manual
G552-2387;2020-07-07 19:34:48.984+00;Automatic
G552-2387;2020-07-07 22:03:01.436+00;JOG - Manual
G552-2387;2020-07-07 22:04:07.311+00;Automatic
G552-2387;2020-07-08 02:15:11.438+00;JOG - Manual
G552-2387;2020-07-08 02:15:46.532+00;Automatic
G552-2387;2020-07-08 08:40:05.023+00;JOG - Manual
G552-2387;2020-07-08 08:41:05.898+00;Automatic
G552-2387;2020-07-08 09:14:57.852+00;JOG - Manual
G552-2387;2020-07-08 09:15:02.555+00;Automatic
G552-2387;2020-07-08 09:31:16.82+00;JOG - Manual
G552-2387;2020-07-08 10:06:54.461+00;Automatic
G552-2387;2020-07-08 11:50:45.961+00;JOG - Manual
G552-2387;2020-07-08 11:51:04.117+00;Automatic
G552-2387;2020-07-08 11:51:15.133+00;JOG - Manual
G552-2387;2020-07-08 11:52:01.414+00;Automatic
G552-2387;2020-07-08 14:15:48.201+00;JOG - Manual
G552-2387;2020-07-08 14:15:53.545+00;Automatic
G552-2387;2020-07-08 16:52:44.576+00;JOG - Manual
G552-2387;2020-07-08 16:53:29.123+00;Automatic
G552-2387;2020-07-08 19:25:12.838+00;JOG - Manual
G552-2387;2020-07-08 19:27:38.166+00;Automatic
G552-2387;2020-07-08 19:28:53.651+00;JOG - Manual
G552-2387;2020-07-08 19:29:35.76+00;Automatic
G552-2387;2020-07-09 00:25:04.169+00;JOG - Manual
G552-2387;2020-07-09 08:43:52.174+00;Automatic
G552-2387;2020-07-09 09:30:53.127+00;JOG - Manual
G552-2387;2020-07-09 14:23:52.207+00;Automatic
G552-2387;2020-07-09 14:58:56.592+00;JOG - Manual
G552-2387;2020-07-09 15:06:59.155+00;Automatic
G552-2387;2020-07-09 15:08:50.358+00;JOG - Manual
G552-2387;2020-07-09 15:09:59.748+00;Automatic
G552-2387;2020-07-09 15:13:28.92+00;JOG - Manual
G552-2387;2020-07-09 15:13:49.436+00;Automatic
G552-2387;2020-07-09 15:20:28.187+00;JOG - Manual
G552-2387;2020-07-09 15:20:35.952+00;Automatic
G552-2387;2020-07-09 15:20:39.437+00;JOG - Manual
G552-2387;2020-07-09 15:21:09.28+00;Automatic
G552-2387;2020-07-09 15:24:29.937+00;JOG - Manual
G552-2387;2020-07-09 16:30:24.266+00;Automatic
G552-2387;2020-07-09 16:33:52.079+00;JOG - Manual
G552-2387;2020-07-09 16:34:55.422+00;Automatic
G552-2387;2020-07-09 16:36:20.469+00;JOG - Manual
G552-2387;2020-07-09 16:36:57.829+00;Automatic
G552-2387;2020-07-09 16:40:14.532+00;JOG - Manual
G552-2387;2020-07-09 16:41:32.173+00;Automatic
G552-2387;2020-07-09 16:42:27.626+00;JOG - Manual
G552-2387;2020-07-09 16:42:31.344+00;Automatic
G552-2387;2020-07-09 16:42:39.157+00;JOG - Manual
G552-2387;2020-07-09 16:54:00.891+00;Automatic
G552-2387;2020-07-09 18:44:43.301+00;JOG - Manual
G552-2387;2020-07-09 18:44:53.692+00;Automatic
G552-2387;2020-07-09 20:12:46.49+00;JOG - Manual
G552-2387;2020-07-09 20:13:12.068+00;Automatic
G552-2387;2020-07-09 22:16:38.463+00;JOG - Manual
G552-2387;2020-07-09 22:17:47.275+00;Automatic
G552-2387;2020-07-10 00:13:11.751+00;JOG - Manual
G552-2387;2020-07-10 00:28:11.97+00;Automatic
G552-2387;2020-07-10 00:28:24.829+00;JOG - Manual
G552-2387;2020-07-10 00:28:45.423+00;Automatic
G552-2387;2020-07-10 00:28:48.642+00;MDA/MDI
G552-2387;2020-07-10 00:28:52.908+00;JOG - Manual
G552-2387;2020-07-10 00:30:45.486+00;MDA/MDI
G552-2387;2020-07-10 00:31:26.064+00;Automatic
G552-2387;2020-07-10 00:39:01.548+00;JOG - Manual
G552-2387;2020-07-10 00:39:12.58+00;Automatic
G552-2387;2020-07-10 00:48:50.705+00;JOG - Manual
G552-2387;2020-07-10 00:49:07.689+00;Automatic
G552-2387;2020-07-10 02:39:55.314+00;JOG - Manual
G552-2387;2020-07-10 02:40:24.002+00;Automatic
